property_type,location,bed,bath,total_sqft,price
Apartment,"Sector 10, Uttara, Dhaka",3,3,"1,500 sqft","7,500,000"
Apartment,"Block F, Bashundhara R-A, Dhaka",3,3,"1,750 sqft","12,000,000"
Apartment,"Sector 3, Uttara, Dhaka",3,3,"1,600 sqft","13,600,000"
Apartment,"Taltola, Agargaon, Dhaka",3,2,"1,189 sqft","6,539,500"
Apartment,"Malibagh Chowdhury Para, Malibagh, Dhaka",3,2,"1,100 sqft","4,800,000"
Apartment,"VIP Road, Motijheel, Dhaka",3,3,"1,650 sqft","12,500,000"
Apartment,"Topkhana Road, Shegunbagicha, Dhaka",3,3,"1,810 sqft","15,000,000"
Apartment,"Block H, Aftab Nagar, Dhaka",3,3,"1,250 sqft","6,500,000"
Apartment,"Sector 10, Uttara, Dhaka",3,2,"1,110 sqft","6,500,000"
Apartment,"Block I, Bashundhara R-A, Dhaka",3,3,"1,530 sqft","10,404,000"
Apartment,"Gulbag, Malibagh, Dhaka",3,3,"1,355 sqft","7,700,000"
Apartment,"Middle Badda, Badda, Dhaka",3,3,"1,250 sqft","6,850,000"
Apartment,"Bou Bazar Road, Agargaon, Dhaka",3,2,"1,010 sqft","5,500,000"
Apartment,"Malibagh Chowdhury Para, Malibagh, Dhaka",2,1,740 sqft,"3,330,000"
Apartment,"Malibagh Chowdhury Para, Malibagh, Dhaka",3,3,"1,480 sqft","6,660,000"
Apartment,"Block E, Lalmatia, Dhaka",3,4,"1,450 sqft","16,200,000"
Apartment,"West Malibag, Malibagh, Dhaka",3,3,"1,450 sqft","10,000,000"
Apartment,"Middle Badda, Badda, Dhaka",3,3,"1,200 sqft","6,600,000"
Apartment,"Madhya Ajampur, Dakshin Khan, Dhaka",2,2,"1,000 sqft","4,200,000"
Apartment,"Sector 11, Uttara, Dhaka",3,3,"1,345 sqft","11,500,000"
Apartment,"Sector 11, Uttara, Dhaka",3,3,"1,345 sqft","11,200,000"
Apartment,"Malibag Pabna Colony Road, Malibagh, Dhaka",3,4,"2,700 sqft","17,500,000"
Apartment,"Malibag Pabna Colony Road, Malibagh, Dhaka",3,3,"1,350 sqft","8,200,000"
Apartment,"Block G, Bashundhara R-A, Dhaka",3,3,"2,000 sqft","17,000,000"
Apartment,"South Banasree Project, Banasree, Dhaka",3,3,"1,280 sqft","6,000,000"
Apartment,"Sector 10, Uttara, Dhaka",2,2,815 sqft,"5,700,000"
Apartment,"Sector 7, Uttara, Dhaka",3,3,"1,900 sqft","17,000,000"
Apartment,"Sector 13, Uttara, Dhaka",4,4,"1,700 sqft","10,000,000"
Apartment,"Block I, Bashundhara R-A, Dhaka",3,3,"1,662 sqft","11,000,000"
Apartment,"Block I, Bashundhara R-A, Dhaka",3,3,"1,662 sqft","11,000,000"
Apartment,"Sector 5, Uttara, Dhaka",3,4,"2,100 sqft","16,800,000"
Apartment,"Sector 10, Uttara, Dhaka",3,3,"1,500 sqft","9,000,000"
Apartment,"Sector 10, Uttara, Dhaka",3,3,"1,250 sqft","7,600,000"
Apartment,"Chowdhuripara, Khilgaon, Dhaka",3,3,"1,250 sqft","10,000,000"
Apartment,"Block F, Aftab Nagar, Dhaka",3,2,"1,010 sqft","6,200,000"
Apartment,"Middle Badda, Badda, Dhaka",3,3,"1,350 sqft","9,500,000"
Apartment,"Titas Gas Road, Rampura, Dhaka",3,2,"1,000 sqft","4,200,000"
Apartment,"Block D, Bashundhara R-A, Dhaka",4,4,"1,905 sqft","16,500,000"
Apartment,"Section 11, Mirpur, Dhaka",4,4,"1,545 sqft","7,000,000"
Apartment,"Jigatola, Hazaribag, Dhaka",2,2,800 sqft,"4,500,000"
Apartment,"Block F, Aftab Nagar, Dhaka",3,2,"1,010 sqft","6,200,000"
Apartment,"East Rampura, Rampura, Dhaka",3,3,"1,015 sqft","4,060,000"
Apartment,"Sector 5, Uttara, Dhaka",3,3,"1,230 sqft","5,500,000"
Apartment,"Titas Gas Road, Rampura, Dhaka",3,2,"1,000 sqft","4,200,000"
Apartment,"Middle Badda, Badda, Dhaka",4,4,"2,650 sqft","18,000,000"
Apartment,"West Shewrapara, Mirpur, Dhaka",3,3,"1,400 sqft","7,000,000"
Apartment,"Uttar Badda, Badda, Dhaka",2,2,856 sqft,"4,200,000"
Apartment,"Middle Badda, Badda, Dhaka",3,3,"1,400 sqft","8,500,000"
Apartment,"Section 11, Mirpur, Dhaka",4,4,"1,545 sqft","7,500,000"
Apartment,"Section 11, Mirpur, Dhaka",2,2,772 sqft,"3,500,000"
Apartment,"Gulshan 2, Gulshan, Dhaka",3,4,"2,460 sqft","33,500,000"
Apartment,"Section 12, Mirpur, Dhaka",2,2,630 sqft,"2,300,000"
Apartment,"Sector 5, Uttara, Dhaka",3,2,"1,025 sqft","7,000,000"
Apartment,"East Rampura, Rampura, Dhaka",3,3,"1,120 sqft","4,480,000"
Apartment,"Shekhertek, Mohammadpur, Dhaka",3,3,"1,200 sqft","6,000,000"
Apartment,"East Raza Bazar Road, Tejgaon, Dhaka",3,4,"1,329 sqft","12,500,000"
Apartment,"West Rampura, Rampura, Dhaka",4,4,"1,653 sqft","12,700,000"
Apartment,"West Rampura, Rampura, Dhaka",4,3,"1,600 sqft","12,700,000"
Apartment,"Sector 5, Uttara, Dhaka",3,4,"1,895 sqft","12,317,500"
Apartment,"Rupnagar R/A, Mirpur, Dhaka",2,2,600 sqft,"2,800,000"
Apartment,"Section 10, Mirpur, Dhaka",3,2,900 sqft,"4,700,000"
Apartment,"South Bashabo, Bashabo, Dhaka",2,2,"1,020 sqft","4,500,000"
Apartment,"Block G, Bashundhara R-A, Dhaka",3,3,"1,600 sqft","13,000,000"
Apartment,"Block G, Bashundhara R-A, Dhaka",3,3,"1,600 sqft","13,000,000"
Apartment,"Faydabad, Dakshin Khan, Dhaka",2,2,"1,100 sqft","4,200,000"
Apartment,"Block G, Bashundhara R-A, Dhaka",3,3,"1,600 sqft","13,000,000"
Apartment,"Khilji Road, Mohammadpur, Dhaka",3,4,"1,496 sqft","12,500,000"
Apartment,"Moushair, Dakshin Khan, Dhaka",4,3,"1,760 sqft","7,200,000"
Apartment,"Section 10, Mirpur, Dhaka",3,3,"1,187 sqft","6,000,000"
Apartment,"Nobodoy Housing Society, Mohammadpur, Dhaka",3,2,"1,090 sqft","6,500,000"
Apartment,"Taltola, Agargaon, Dhaka",2,2,"1,350 sqft","7,000,000"
Apartment,"Section 15, Mirpur, Dhaka",3,4,"1,872 sqft","13,000,000"
Apartment,"Sector 14, Uttara, Dhaka",3,3,"1,550 sqft","10,000,000"
Apartment,"Aftab Nagar Main Road, Aftab Nagar, Dhaka",3,3,"1,365 sqft","8,700,000"
Apartment,"Aftab Nagar Main Road, Aftab Nagar, Dhaka",3,2,"1,365 sqft","8,700,000"
Apartment,"Aftab Nagar Main Road, Aftab Nagar, Dhaka",3,2,"1,365 sqft","8,700,000"
Apartment,"Aftab Nagar Main Road, Aftab Nagar, Dhaka",3,2,"1,365 sqft","8,700,000"
Apartment,"Aftab Nagar Main Road, Aftab Nagar, Dhaka",3,2,"1,365 sqft","8,700,000"
Apartment,"West Kafrul, Taltola, Dhaka",2,2,852 sqft,"4,000,000"
Apartment,"Rupnagar R/A, Mirpur, Dhaka",4,4,"1,845 sqft","9,000,000"
Apartment,"East Rampura, Rampura, Dhaka",3,3,"1,388 sqft","5,829,600"
Apartment,"South Azampur, Dakshin Khan, Dhaka",2,2,774 sqft,"2,700,000"
Apartment,"Khilji Road, Mohammadpur, Dhaka",3,3,"1,800 sqft","18,000,000"
Apartment,"South Mollartek, Dakshin Khan, Dhaka",3,2,"1,050 sqft","5,000,000"
Apartment,"Block A, Banasree, Dhaka",3,3,"1,120 sqft","6,500,000"
Apartment,"East Monipur, Mirpur, Dhaka",3,3,"1,200 sqft","6,500,000"
Apartment,"Section 12, Mirpur, Dhaka",3,3,"1,298 sqft","8,242,300"
Apartment,"East Monipur, Mirpur, Dhaka",3,3,"1,136 sqft","5,000,000"
Apartment,"Khilji Road, Mohammadpur, Dhaka",3,3,"1,440 sqft","9,500,000"
Apartment,"Shekhertek, Mohammadpur, Dhaka",3,2,"1,100 sqft","6,500,000"
Apartment,"Kakrail Road, Kakrail, Dhaka",2,2,600 sqft,"4,200,000"
Apartment,"Merul Badda, Badda, Dhaka",3,3,"1,330 sqft","8,645,000"
Apartment,"Merul Badda, Badda, Dhaka",3,3,"1,200 sqft","7,800,000"
Apartment,"Road No 5, Banani, Dhaka",3,3,"2,300 sqft","22,000,000"
Apartment,"Block G, Bashundhara R-A, Dhaka",3,3,"1,550 sqft","11,000,000"
Apartment,"Block G, Bashundhara R-A, Dhaka",3,3,"1,550 sqft","11,000,000"
Apartment,"Block G, Bashundhara R-A, Dhaka",3,3,"1,550 sqft","11,000,000"
Apartment,"Block G, Bashundhara R-A, Dhaka",3,3,"1,550 sqft","11,000,000"
Apartment,"Green Road, Kalabagan, Dhaka",3,2,950 sqft,"6,800,000"
Apartment,"Rayer Bazaar, Hazaribag, Dhaka",2,2,825 sqft,"5,000,000"
Apartment,"Merul Badda, Badda, Dhaka",3,3,"1,330 sqft","8,645,000"
Apartment,"Merul Badda, Badda, Dhaka",3,3,"1,200 sqft","7,800,000"
Apartment,"Merul Badda, Badda, Dhaka",3,3,"1,300 sqft","8,450,000"
Apartment,"Block I, Bashundhara R-A, Dhaka",3,3,"1,650 sqft","12,500,000"
Apartment,"North Jatra Bari, Jatra Bari, Dhaka",3,2,"1,100 sqft","6,000,000"
Apartment,"North Jatra Bari, Jatra Bari, Dhaka",3,2,"1,100 sqft","5,500,000"
Apartment,"Middle Badda, Badda, Dhaka",3,3,"1,410 sqft","10,000,000"
Apartment,"Section 6, Mirpur, Dhaka",3,4,"1,460 sqft","11,000,000"
Apartment,"Biggyan Jagughar-Panir Tannk Sharak, Agargaon, Dhaka",3,3,"1,356 sqft","7,800,000"
Apartment,"Faydabad, Dakshin Khan, Dhaka",2,2,900 sqft,"3,000,000"
Apartment,"West Rampura, Rampura, Dhaka",4,4,"1,653 sqft","12,700,000"
Apartment,"Block I, Bashundhara R-A, Dhaka",3,3,"1,650 sqft","12,500,000"
Apartment,"Uttar Badda, Badda, Dhaka",3,3,800 sqft,"6,000,000"
Apartment,"Merul Badda, Badda, Dhaka",3,2,"1,040 sqft","5,500,000"
Apartment,"Borobag, Mirpur, Dhaka",3,3,"1,273 sqft","5,728,500"
Apartment,"Borobag, Mirpur, Dhaka",2,2,838 sqft,"3,771,000"
Apartment,"Section 6, Mirpur, Dhaka",3,4,"1,460 sqft","11,000,000"
Apartment,"Rayer Bazaar, Hazaribag, Dhaka",3,2,"1,200 sqft","4,500,000"
Apartment,"Rayer Bazaar, Hazaribag, Dhaka",2,1,800 sqft,"4,000,000"
Apartment,"Dhaka Uddan, Mohammadpur, Dhaka",3,3,"1,050 sqft","4,700,000"
Apartment,"Ali And Nur Real Estate, Mohammadpur, Dhaka",2,3,"1,010 sqft","5,000,000"
Apartment,"Monipuripara, Tejgaon, Dhaka",3,3,"1,100 sqft","6,500,000"
Apartment,"Section 10, Mirpur, Dhaka",3,3,"1,485 sqft","8,167,500"
Apartment,"Section 10, Mirpur, Dhaka",4,3,"1,560 sqft","8,580,000"
Apartment,"Sector 10, Uttara, Dhaka",3,2,900 sqft,"5,500,000"
Apartment,"Sector 10, Uttara, Dhaka",3,2,900 sqft,"4,500,000"
Apartment,"Sector 1, Uttara, Dhaka",3,3,"1,500 sqft","15,000,000"
Apartment,"Siddique Bazar, Bangshal, Dhaka",3,3,995 sqft,"5,970,000"
Apartment,"Section 11, Mirpur, Dhaka",3,3,"1,250 sqft","7,750,000"
Apartment,"Gulshan 2, Gulshan, Dhaka",3,4,"2,570 sqft","55,000,000"
Apartment,"Goran, Khilgaon, Dhaka",2,2,800 sqft,"2,880,000"
Apartment,"Section 6, Mirpur, Dhaka",4,4,"1,300 sqft","6,500,000"
Apartment,"Goran, Khilgaon, Dhaka",2,2,930 sqft,"3,162,000"
Apartment,"Block D, Bashundhara R-A, Dhaka",4,4,"3,100 sqft","23,000,000"
Apartment,"Shahjadpur, Badda, Dhaka",3,2,"1,250 sqft","4,500,000"
Apartment,"Bhuiyanpara Main Road, Khilgaon, Dhaka",2,2,"1,650 sqft","4,500,000"
Apartment,"Block C, Bashundhara R-A, Dhaka",3,4,"1,438 sqft","11,500,000"
Apartment,"Free School Street, Kathalbagan, Dhaka",3,4,"1,420 sqft","12,500,000"
Apartment,"South Kafrul Road, Kafrul, Dhaka",3,3,"1,440 sqft","8,000,000"
Apartment,"Block C, Banasree, Dhaka",2,2,950 sqft,"6,200,000"
Apartment,"Rayer Bazaar, Hazaribag, Dhaka",2,1,800 sqft,"4,000,000"
Apartment,"Rayer Bazaar, Hazaribag, Dhaka",3,2,"1,200 sqft","4,500,000"
Apartment,"Block C, Bashundhara R-A, Dhaka",3,4,"1,800 sqft","11,500,000"
Apartment,"West Dhanmondi and Shangkar, Dhanmondi, Dhaka",4,3,"1,375 sqft","9,000,000"
Apartment,"Meradia Main Road, Banasree, Dhaka",3,2,"1,050 sqft","5,000,000"
Apartment,"Masjid Road, Aftab Nagar, Dhaka",2,2,750 sqft,"3,500,000"
Apartment,"Karwan Bazar, Tejgaon, Dhaka",3,3,"1,275 sqft","7,905,000"
Apartment,"Karwan Bazar, Tejgaon, Dhaka",2,3,975 sqft,"6,045,000"
Apartment,"Block E, Niketan, Dhaka",3,2,"1,400 sqft","11,000,000"
Apartment,"Section 2, Mirpur, Dhaka",3,2,"1,100 sqft","3,800,000"
Apartment,"Abur Tek Road, Khilkhet, Dhaka",3,3,"1,150 sqft","5,000,000"
Apartment,"Section 1, Mirpur, Dhaka",2,2,900 sqft,"4,800,000"
Apartment,"Section 1, Mirpur, Dhaka",2,2,900 sqft,"4,800,000"
Apartment,"Section 1, Mirpur, Dhaka",2,2,900 sqft,"4,800,000"
Apartment,"Section 1, Mirpur, Dhaka",2,2,900 sqft,"4,800,000"
Apartment,"South Badda, Badda, Dhaka",2,2,"1,020 sqft","6,000,000"
Apartment,"South Badda, Badda, Dhaka",2,2,850 sqft,"4,500,000"
Apartment,"Block G, Bashundhara R-A, Dhaka",3,3,"1,350 sqft","8,100,000"
Apartment,"Block G, Bashundhara R-A, Dhaka",3,3,"1,350 sqft","8,100,000"
Apartment,"Block G, Bashundhara R-A, Dhaka",3,3,"1,350 sqft","8,100,000"
Apartment,"Wasa Road, Mugdapara, Dhaka",3,3,"1,120 sqft","5,000,000"
Apartment,"Goran, Khilgaon, Dhaka",2,2,800 sqft,"3,700,000"
Apartment,"Goran, Khilgaon, Dhaka",2,2,820 sqft,"3,700,000"
Apartment,"Block F, Banasree, Dhaka",4,4,"1,660 sqft","10,500,000"
Apartment,"South Banasree Project, Banasree, Dhaka",3,3,"1,600 sqft","8,500,000"
Apartment,"South Banasree Project, Banasree, Dhaka",3,4,"1,600 sqft","9,000,000"
Apartment,"South Banasree Project, Banasree, Dhaka",3,4,"1,600 sqft","8,800,000"
Apartment,"Naya Bazar, Bangshal, Dhaka",2,1,"1,050 sqft","5,000,000"
Apartment,"Sector 11, Uttara, Dhaka",3,3,"1,650 sqft","11,000,000"
Apartment,"Aftab Nagar Main Road, Aftab Nagar, Dhaka",3,3,"1,683 sqft","10,500,000"
Apartment,"Karwan Bazar, Tejgaon, Dhaka",3,2,"1,130 sqft","7,500,000"
Apartment,"Section 1, Mirpur, Dhaka",2,2,900 sqft,"4,800,000"
Apartment,"Sector 12, Uttara, Dhaka",2,2,900 sqft,"4,700,000"
Apartment,"Sector 13, Uttara, Dhaka",3,2,"1,250 sqft","7,000,000"
Apartment,"Block G, Banasree, Dhaka",4,4,"2,003 sqft","12,516,500"
Apartment,"Block F, Banasree, Dhaka",2,2,950 sqft,"5,600,000"
Apartment,"Block F, Banasree, Dhaka",3,3,"1,000 sqft","5,200,000"
Apartment,"Madhya Ajampur, Dakshin Khan, Dhaka",2,2,"1,000 sqft","4,500,000"
Apartment,"Madhya Ajampur, Dakshin Khan, Dhaka",2,2,"1,000 sqft","4,500,000"
Apartment,"Ring Road, Shyamoli, Dhaka",3,4,"1,250 sqft","7,500,000"
Apartment,"Pallabi, Mirpur, Dhaka",3,3,"1,300 sqft","6,760,000"
Apartment,"Sector 13, Uttara, Dhaka",2,2,"1,000 sqft","5,500,000"
Apartment,"Sector 6, Uttara, Dhaka",3,4,"1,960 sqft","14,850,000"
Apartment,"Sector 13, Uttara, Dhaka",3,3,"1,707 sqft","10,000,000"
Apartment,"Section 10, Mirpur, Dhaka",3,2,"1,140 sqft","6,200,000"
Apartment,"Sector 13, Uttara, Dhaka",3,3,900 sqft,"10,000,000"
Apartment,"Arambag Residential Area, Mirpur, Dhaka",3,3,"1,310 sqft","8,000,000"
Apartment,"Sector 10, Uttara, Dhaka",4,4,"2,400 sqft","16,500,000"
Apartment,"Shekhertek, Mohammadpur, Dhaka",3,3,"1,300 sqft","7,500,000"
Apartment,"Karwan Bazar, Tejgaon, Dhaka",3,3,"1,150 sqft","8,200,000"
Apartment,"Jurain, Shyampur, Dhaka",3,3,"1,400 sqft","5,000,000"
Apartment,"East Rampura, Rampura, Dhaka",3,3,"1,250 sqft","7,000,000"
Apartment,"East Rampura, Rampura, Dhaka",3,3,"1,250 sqft","7,000,000"
Apartment,"Jurain, Shyampur, Dhaka",3,3,"1,400 sqft","5,000,000"
Apartment,"East Rampura, Rampura, Dhaka",3,3,"1,250 sqft","7,000,000"
Apartment,"Matikata, Cantonment, Dhaka",4,4,"2,820 sqft","19,000,000"
Apartment,"Road No 8, Adabor, Dhaka",3,3,"1,300 sqft","7,500,000"
Apartment,"Sector 11, Uttara, Dhaka",3,4,"1,680 sqft","19,200,000"
Apartment,"Arambag Residential Area, Mirpur, Dhaka",3,3,"1,310 sqft","8,200,000"
Apartment,"Pallabi, Mirpur, Dhaka",3,3,"1,760 sqft","8,600,000"
Apartment,"Sector 13, Uttara, Dhaka",3,3,"1,552 sqft","11,000,000"
Apartment,"Section 2, Mirpur, Dhaka",4,3,"1,620 sqft","8,500,000"
Apartment,"Nikunja 2, Nikunja, Dhaka",2,2,768 sqft,"4,608,000"
Apartment,"Nikunja 2, Nikunja, Dhaka",2,2,768 sqft,"4,608,000"
Apartment,"Natun Bazar, Badda, Dhaka",3,3,"1,300 sqft","7,000,000"
Apartment,"Block A, Banasree, Dhaka",3,3,"1,245 sqft","7,500,000"
Apartment,"Block B, Banasree, Dhaka",4,4,"1,645 sqft","8,500,000"
Apartment,"Pallabi, Mirpur, Dhaka",3,3,"1,750 sqft","8,575,000"
Apartment,"Arambag Residential Area, Mirpur, Dhaka",3,3,"1,760 sqft","8,800,000"
Apartment,"Block B, Banasree, Dhaka",3,3,"1,200 sqft","6,500,000"
Apartment,"Road No 6A, Dhanmondi, Dhaka",3,4,"5,857 sqft","77,000,000"
Apartment,"Nurer Chala, Badda, Dhaka",2,2,"1,420 sqft","6,390,000"
Apartment,"Sector 10, Uttara, Dhaka",3,3,"1,000 sqft","6,500,000"
Apartment,"Pallabi, Mirpur, Dhaka",3,2,"1,050 sqft","5,330,000"
Apartment,"Sector 3, Uttara, Dhaka",3,3,"2,130 sqft","19,200,000"
Apartment,"Sector 3, Uttara, Dhaka",3,3,"2,130 sqft","19,200,000"
Apartment,"Section 10, Mirpur, Dhaka",2,2,650 sqft,"3,000,000"
Apartment,"Pallabi, Mirpur, Dhaka",3,3,"1,335 sqft","9,500,000"
Apartment,"Sector 12, Uttara, Dhaka",3,4,"1,500 sqft","13,500,000"
Apartment,"East Rampura, Rampura, Dhaka",3,3,"1,250 sqft","7,000,000"
Apartment,"Pallabi, Mirpur, Dhaka",3,3,"1,270 sqft","8,500,000"
Apartment,"Pallabi, Mirpur, Dhaka",3,3,"1,335 sqft","8,800,000"
Apartment,"Pallabi, Mirpur, Dhaka",3,3,"1,335 sqft","8,800,000"
Apartment,"Pallabi, Mirpur, Dhaka",3,3,"1,335 sqft","8,500,000"
Apartment,"Block E, Banasree, Dhaka",3,3,"1,300 sqft","7,000,000"
Apartment,"Tajmahal Road, Mohammadpur, Dhaka",2,2,"1,570 sqft","12,500,000"
Apartment,"East Rampura, Rampura, Dhaka",3,2,"1,006 sqft","6,000,000"
Apartment,"East Rampura, Rampura, Dhaka",3,2,"1,221 sqft","7,326,000"
Apartment,"Block B, Bashundhara R-A, Dhaka",3,4,"1,730 sqft","12,000,000"
Apartment,"West Dhanmondi and Shangkar, Dhanmondi, Dhaka",3,3,"1,065 sqft","7,000,000"
Apartment,"Tilpapara, Khilgaon, Dhaka",3,3,"1,400 sqft","8,400,000"
Apartment,"Tilpapara, Khilgaon, Dhaka",3,2,"1,260 sqft","5,500,000"
Apartment,"Malibagh Chowdhury Para, Malibagh, Dhaka",3,2,"1,350 sqft","8,400,000"
Apartment,"Section 2, Mirpur, Dhaka",3,4,"1,578 sqft","12,000,000"
Apartment,"Sector 5, Uttara, Dhaka",3,2,"1,000 sqft","5,500,000"
Apartment,"North Jatra Bari, Jatra Bari, Dhaka",3,2,"1,100 sqft","4,400,000"
Apartment,"Block J, Baridhara, Dhaka",3,3,"1,900 sqft","16,700,000"
Apartment,"Block J, Baridhara, Dhaka",3,3,"1,900 sqft","16,700,000"
Apartment,"Section 2, Mirpur, Dhaka",3,4,"1,584 sqft","12,000,000"
Apartment,"Section 12, Mirpur, Dhaka",2,2,650 sqft,"2,500,000"
Apartment,"East Shewrapara, Mirpur, Dhaka",3,3,"1,100 sqft","5,500,000"
Apartment,"Rupnagar R/A, Mirpur, Dhaka",2,2,650 sqft,"2,400,000"
Apartment,"Pallabi, Mirpur, Dhaka",2,2,790 sqft,"4,000,000"
Apartment,"Section 2, Mirpur, Dhaka",3,3,"1,155 sqft","7,000,000"
Apartment,"Malibag Bazar Rd, Malibagh, Dhaka",3,3,"1,174 sqft","7,631,000"
Apartment,"Road No 6A, Dhanmondi, Dhaka",3,4,"1,957 sqft","32,500,000"
Apartment,"Rupnagar R/A, Mirpur, Dhaka",3,3,"1,170 sqft","6,200,000"
Apartment,"Sector 6, Uttara, Dhaka",2,2,805 sqft,"6,700,000"
Apartment,"Road No 11, Dhanmondi, Dhaka",3,4,"2,852 sqft","30,000,000"
Apartment,"Taltola, Khilgaon, Dhaka",3,3,"1,266 sqft","8,600,000"
Apartment,"Malibag Bazar Rd, Malibagh, Dhaka",2,2,950 sqft,"4,275,000"
Apartment,"Taltola, Khilgaon, Dhaka",2,2,890 sqft,"6,200,000"
Apartment,"Rupnagar R/A, Mirpur, Dhaka",2,2,800 sqft,"3,300,000"
Apartment,"Sector 7, Uttara, Dhaka",4,4,"2,200 sqft","15,000,000"
Apartment,"Jhigatola Road, Dhanmondi, Dhaka",2,2,800 sqft,"4,500,000"
Apartment,"Ashkona, Dakshin Khan, Dhaka",3,3,"1,250 sqft","5,650,000"
Apartment,"Sector 3, Uttara, Dhaka",3,3,"1,500 sqft","8,800,000"
Apartment,"Uttar Badda, Badda, Dhaka",3,3,"1,253 sqft","5,700,000"
Apartment,"Uttar Badda, Badda, Dhaka",3,3,"1,253 sqft","5,700,000"
Apartment,"Section 11, Mirpur, Dhaka",3,3,"1,337 sqft","8,500,000"
Apartment,"Block I, Bashundhara R-A, Dhaka",3,3,"1,550 sqft","10,500,000"
Apartment,"Section 6, Mirpur, Dhaka",3,4,"1,490 sqft","11,900,000"
Apartment,"Uttar Badda, Badda, Dhaka",3,3,"1,336 sqft","6,012,000"
Apartment,"Uttar Badda, Badda, Dhaka",3,3,"1,253 sqft","5,700,000"
Apartment,"Uttar Badda, Badda, Dhaka",3,3,"1,353 sqft","7,800,000"
Apartment,"Paikpara, Mirpur, Dhaka",4,4,"1,650 sqft","8,400,000"
Apartment,"Sector 5, Uttara, Dhaka",3,3,"1,320 sqft","9,000,000"
Apartment,"Section 12, Mirpur, Dhaka",3,2,"1,225 sqft","8,000,000"
Apartment,"Sector 1, Uttara, Dhaka",3,3,"1,600 sqft","10,000,000"
Apartment,"Taltola, Khilgaon, Dhaka",2,2,"1,000 sqft","5,600,000"
Apartment,"Taltola, Khilgaon, Dhaka",2,2,"1,000 sqft","5,800,000"
Apartment,"Sector 6, Uttara, Dhaka",3,3,"1,325 sqft","10,000,000"
Apartment,"Sector 7, Uttara, Dhaka",4,4,"2,500 sqft","25,000,000"
Apartment,"Sector 7, Uttara, Dhaka",3,3,"1,800 sqft","14,400,000"
Apartment,"Sector 7, Uttara, Dhaka",3,3,"1,800 sqft","14,400,000"
Apartment,"Sector 7, Uttara, Dhaka",4,4,"2,500 sqft","20,000,000"
Apartment,"Zakir Hosain Road, Mohammadpur, Dhaka",2,2,"1,050 sqft","5,500,000"
Apartment,"Uttar Badda, Badda, Dhaka",3,2,"1,160 sqft","4,500,000"
Apartment,"Uttar Badda, Badda, Dhaka",3,2,"1,160 sqft","4,500,000"
Apartment,"Uttar Badda, Badda, Dhaka",3,2,"1,160 sqft","4,500,000"
Apartment,"Uttar Badda, Badda, Dhaka",3,2,"1,160 sqft","4,500,000"
Apartment,"Section 10, Mirpur, Dhaka",3,3,"1,300 sqft","6,700,000"
Apartment,"Section 7, Mirpur, Dhaka",3,2,"1,160 sqft","6,500,000"
Apartment,"Paikpara, Mirpur, Dhaka",4,4,"1,650 sqft","10,700,000"
Apartment,"Sector 4, Uttara, Dhaka",4,4,"2,250 sqft","27,000,000"
Apartment,"Road No 10B, Banani, Dhaka",4,3,"3,077 sqft","37,000,000"
Apartment,"Block I, Bashundhara R-A, Dhaka",3,3,"1,400 sqft","11,000,000"
Apartment,"Block I, Bashundhara R-A, Dhaka",3,3,"1,400 sqft","11,000,000"
Apartment,"Block I, Bashundhara R-A, Dhaka",3,3,"1,400 sqft","11,000,000"
Apartment,"Block I, Bashundhara R-A, Dhaka",3,3,"1,400 sqft","11,000,000"
Apartment,"Block I, Bashundhara R-A, Dhaka",3,3,900 sqft,"11,000,000"
Apartment,"Block I, Bashundhara R-A, Dhaka",3,3,"1,400 sqft","11,000,000"
Apartment,"Sector 11, Uttara, Dhaka",3,3,"1,450 sqft","10,000,000"
Apartment,"Malibag Bazar Rd, Malibagh, Dhaka",2,2,950 sqft,"4,275,000"
Apartment,"Sector 4, Uttara, Dhaka",3,3,"2,004 sqft","16,000,000"
Apartment,"Sector 4, Uttara, Dhaka",3,3,"2,024 sqft","16,200,000"
Apartment,"Shiddeswari Road, Shiddheswari, Dhaka",2,3,"1,200 sqft","9,500,000"
Apartment,"Shiddeswari Road, Shiddheswari, Dhaka",4,4,"2,200 sqft","21,000,000"
Apartment,"Shiddeswari Road, Shiddheswari, Dhaka",2,3,"1,200 sqft","9,500,000"
Apartment,"Section 10, Mirpur, Dhaka",3,4,"1,300 sqft","6,200,000"
Apartment,"Dhaka Uddan, Mohammadpur, Dhaka",2,2,750 sqft,"3,200,000"
Apartment,"Dhaka Uddan, Mohammadpur, Dhaka",2,2,700 sqft,"3,100,000"
Apartment,"Dhaka Uddan, Mohammadpur, Dhaka",2,2,750 sqft,"3,300,000"
Apartment,"Dhaka Uddan, Mohammadpur, Dhaka",3,2,"1,050 sqft","4,500,000"
Apartment,"Section 11, Mirpur, Dhaka",3,3,"1,703 sqft","8,855,600"
Apartment,"Section 11, Mirpur, Dhaka",3,2,"1,112 sqft","5,782,400"
Apartment,"Sector 4, Uttara, Dhaka",3,3,"2,100 sqft","17,000,000"
Apartment,"Faydabad, Dakshin Khan, Dhaka",3,3,897 sqft,"3,767,400"
Apartment,"Faydabad, Dakshin Khan, Dhaka",3,3,"1,050 sqft","4,410,000"
Apartment,"Faydabad, Dakshin Khan, Dhaka",3,3,897 sqft,"3,767,400"
Apartment,"South Chalabon, Dakshin Khan, Dhaka",2,2,700 sqft,"2,200,000"
